Product_Type,Brand,Build_Quality,User_Lifespan,Usage_Pattern,Expiry_Years,Condition,Original_Price,Used_Duration,Current_Price
TV,Samsung,5,12.0,Light,13.0,4,152428,1,119597.35
Tablet,Samsung,2,4.4,Moderate,4.700000000000001,2,30293,7,500.0
TV,Samsung,2,12.5,Light,12.9,1,130408,1,48119.54
Tablet,Apple,4,3.6,Heavy,4.1000000000000005,5,16970,6,500.0
Refrigerator,Godrej,5,14.8,Light,15.8,5,39318,4,29364.08
Smartwatch,Apple,2,4.4,Moderate,4.700000000000001,2,42363,2,13384.91
Tablet,Apple,4,6.3,Moderate,7.0,5,51775,6,7396.43
Smartwatch,Noise,2,3.2,Light,3.6,5,45840,10,500.0
Refrigerator,Bosch,4,13.9,Heavy,14.4,3,36922,5,16871.3
Tablet,Apple,1,4.7,Light,4.9,3,40286,10,500.0
Smartphone,OnePlus,4,4.8,Light,5.6,5,24950,7,500.0
Smartwatch,Boat,3,2.4,Light,3.0,5,17308,5,500.0
Smartphone,Realme,1,3.2,Heavy,3.1000000000000005,5,49156,4,500.0
Smartwatch,Amazfit,2,4.8,Moderate,5.1000000000000005,5,45080,6,500.0
TV,Sony,3,11.3,Moderate,11.8,1,149402,9,14180.53
Refrigerator,LG,2,13.7,Light,14.1,2,75670,3,32763.5
Smartphone,Apple,4,2.9,Moderate,3.6,3,107895,7,500.0
Smartwatch,Boat,4,2.2,Light,3.0,2,17272,9,500.0
Washing Machine,IFB,2,11.6,Light,12.0,2,15733,5,5047.67
Washing Machine,IFB,2,11.8,Moderate,12.100000000000001,2,43971,9,6195.91
TV,OnePlus,2,12.7,Light,13.1,2,192961,2,89925.72
Laptop,Acer,5,6.4,Moderate,7.300000000000001,5,63984,5,20159.34
TV,TCL,2,12.6,Light,13.0,5,132890,3,102223.08
Tablet,Huawei,1,5.4,Moderate,5.500000000000001,2,74765,10,500.0
TV,Sony,2,9.8,Moderate,10.100000000000001,5,158009,10,1564.45
Refrigerator,Godrej,3,10.1,Moderate,10.6,3,64556,1,40926.07
Smartwatch,Noise,4,2.8,Moderate,3.4999999999999996,2,28479,4,500.0
Smartphone,Apple,3,3.1,Light,3.7,1,37386,4,500.0
TV,Sony,1,12.6,Moderate,12.7,3,140798,10,20953.4
Smartphone,Vivo,1,2.2,Heavy,2.1000000000000005,2,79372,3,500.0
TV,Sony,5,11.9,Heavy,12.6,5,125496,10,25896.0
Washing Machine,LG,5,9.1,Moderate,10.0,4,34700,7,8848.5
Smartwatch,Noise,4,4.5,Light,5.3,4,48284,3,17810.42
Smartwatch,Samsung,3,4.1,Light,4.699999999999999,4,46443,1,31077.28
Smartphone,OnePlus,5,4.1,Heavy,4.8,3,105962,6,500.0
Tablet,Lenovo,3,4.7,Moderate,5.200000000000001,4,48796,10,500.0
Smartwatch,Apple,4,2.4,Light,3.2,2,18585,7,500.0
Washing Machine,Samsung,4,13.1,Light,13.9,3,34748,1,22573.7
Tablet,Huawei,4,6.8,Light,7.6,2,13200,7,573.16
Smartphone,Samsung,1,5.0,Heavy,4.9,5,117486,4,21579.06
Smartwatch,Boat,5,2.4,Light,3.4,2,49756,6,500.0
Laptop,Acer,5,6.3,Light,7.3,4,38593,2,23816.64
Smartphone,Samsung,5,4.1,Heavy,4.8,5,57313,4,9552.17
Smartwatch,Apple,5,2.5,Heavy,3.2,3,42298,9,500.0
Washing Machine,LG,2,14.7,Heavy,14.799999999999999,1,48513,8,8915.9
Refrigerator,LG,4,13.9,Moderate,14.600000000000001,4,37892,3,25590.08
TV,Samsung,3,12.7,Moderate,13.2,4,35780,8,11980.88
Tablet,Lenovo,4,6.3,Light,7.1,3,16038,3,6482.97
Smartwatch,Samsung,4,4.3,Heavy,4.8,3,21887,3,5745.34
Tablet,Huawei,4,5.5,Heavy,6.0,5,52921,5,8820.17
Smartphone,Samsung,1,4.2,Light,4.4,4,91083,7,500.0
Smartwatch,Noise,3,2.7,Moderate,3.2,3,4914,3,500.0
Refrigerator,LG,1,15.0,Moderate,15.1,3,41225,9,11657.67
Laptop,Dell,2,4.5,Moderate,4.800000000000001,5,67688,4,11281.33
Tablet,Apple,4,4.0,Moderate,4.7,3,21894,2,8804.18
TV,TCL,3,8.8,Moderate,9.3,3,79033,4,31528.22
Laptop,HP,3,5.2,Light,5.800000000000001,2,119552,6,500.0
TV,Samsung,1,13.2,Light,13.399999999999999,2,147509,1,75075.48
Smartwatch,Amazfit,3,2.5,Light,3.1,3,10783,8,500.0
Washing Machine,IFB,1,10.1,Heavy,9.999999999999998,5,43043,1,38738.7
Smartwatch,Apple,4,4.4,Light,5.2,5,44206,6,500.0
Refrigerator,Samsung,2,10.0,Light,10.4,3,33711,9,3176.61
Refrigerator,Bosch,5,9.1,Moderate,10.0,2,72787,8,8006.57
Smartphone,Samsung,3,3.8,Heavy,4.1000000000000005,4,60025,1,38577.04
Washing Machine,Bosch,3,13.5,Moderate,14.0,4,39733,7,16886.52
Refrigerator,Bosch,4,12.3,Light,13.100000000000001,3,53394,9,11697.77
TV,Sony,4,11.7,Heavy,12.2,4,170721,4,97534.87
Washing Machine,Bosch,2,12.9,Light,13.3,2,51382,10,7011.9
Washing Machine,Whirlpool,1,13.4,Light,13.6,3,17008,4,8403.95
Smartphone,Samsung,1,3.2,Moderate,3.3000000000000003,2,23161,6,500.0
Smartphone,Samsung,2,2.1,Light,2.5,4,103981,5,500.0
Laptop,Acer,4,6.1,Heavy,6.6,3,114021,4,31442.15
TV,LG,5,8.3,Heavy,9.0,2,163733,4,50029.53
Smartwatch,Samsung,4,2.3,Moderate,2.9999999999999996,1,45751,3,500.0
Smartwatch,Apple,3,2.4,Moderate,2.9,2,13873,9,500.0
Laptop,Dell,3,6.2,Light,6.800000000000001,2,38128,4,8634.87
Washing Machine,Samsung,3,14.3,Light,14.9,2,32271,5,11792.99
Laptop,Acer,3,6.0,Heavy,6.3,3,113143,1,66628.66
Tablet,Lenovo,3,4.2,Heavy,4.500000000000001,4,78050,2,36856.94
Tablet,Huawei,3,3.7,Heavy,4.000000000000001,4,37455,5,500.0
Refrigerator,LG,4,12.5,Light,13.3,4,53577,1,42116.36
Tablet,Apple,4,5.5,Heavy,6.0,3,40626,6,500.0
Laptop,Dell,2,5.0,Moderate,5.300000000000001,1,100651,9,500.0
Washing Machine,IFB,5,9.6,Moderate,10.5,3,26387,3,13193.5
Smartphone,Apple,4,2.4,Heavy,2.9000000000000004,3,13382,3,500.0
Washing Machine,Whirlpool,5,12.7,Heavy,13.399999999999999,3,53092,4,26070.55
Laptop,Asus,3,6.3,Light,6.9,5,51102,9,500.0
Tablet,Lenovo,4,5.2,Moderate,5.9,5,44549,2,29447.64
Laptop,Asus,1,3.7,Moderate,3.8000000000000003,5,69842,2,33083.05
TV,Samsung,3,12.1,Heavy,12.399999999999999,4,130908,2,93324.74
Refrigerator,Whirlpool,5,13.5,Light,14.5,1,42769,3,13568.1
Laptop,Asus,2,4.5,Heavy,4.6000000000000005,5,149155,9,500.0
Tablet,Apple,3,3.5,Moderate,3.9999999999999996,4,58795,6,500.0
TV,LG,5,13.5,Light,14.5,5,110767,7,57293.28
TV,Sony,2,8.8,Moderate,9.100000000000001,5,62837,8,7595.68
Laptop,Acer,2,3.9,Moderate,4.2,3,94193,6,500.0
Smartphone,Realme,5,4.6,Heavy,5.3,4,22889,7,500.0
Refrigerator,Godrej,1,13.0,Moderate,13.1,5,32237,9,10089.44
Smartphone,Realme,3,4.3,Light,4.9,2,89998,3,19193.45
Refrigerator,Godrej,2,14.3,Light,14.700000000000001,1,21876,3,6964.6
TV,LG,3,11.6,Light,12.2,1,48771,1,17909.35
Washing Machine,Samsung,1,14.6,Light,14.799999999999999,3,52990,1,34586.72
TV,Samsung,1,11.9,Light,12.1,1,120738,7,20355.83
Tablet,Lenovo,3,6.1,Light,6.699999999999999,2,78253,6,4496.63
Smartwatch,Noise,5,4.8,Light,5.8,4,7262,9,500.0
TV,TCL,3,8.7,Heavy,8.999999999999998,4,48548,7,9170.18
Smartphone,Vivo,5,3.8,Heavy,4.5,2,54217,2,16566.31
TV,Sony,4,14.8,Light,15.600000000000001,4,77384,1,61559.96
Tablet,Apple,2,5.4,Heavy,5.500000000000001,4,44358,9,500.0
Refrigerator,Bosch,1,9.2,Heavy,9.099999999999998,3,73201,6,17455.62
Smartwatch,Boat,5,4.7,Moderate,5.6000000000000005,2,3920,8,500.0
Smartwatch,Noise,4,4.8,Heavy,5.3,3,23569,1,13385.41
Refrigerator,Godrej,3,12.1,Heavy,12.399999999999999,3,75657,8,18792.22
Smartwatch,Apple,5,2.5,Moderate,3.4,3,27890,9,500.0
Laptop,Acer,2,4.4,Light,4.800000000000001,2,143681,4,13170.76
Refrigerator,Godrej,3,10.3,Light,10.9,4,48704,9,7216.23
Laptop,HP,3,4.7,Heavy,5.000000000000001,4,32881,10,500.0
Laptop,Apple,1,5.6,Moderate,5.7,3,128483,9,500.0
Refrigerator,Godrej,1,10.8,Heavy,10.7,4,72188,5,32687.0
TV,TCL,5,13.4,Heavy,14.1,5,175973,10,51169.45
Smartwatch,Noise,2,2.6,Heavy,2.7,2,5228,10,500.0
Tablet,Lenovo,3,6.2,Moderate,6.700000000000001,3,68199,2,33488.76
TV,Samsung,3,8.5,Heavy,8.799999999999999,2,190133,3,68923.21
Smartphone,Vivo,3,3.7,Moderate,4.200000000000001,4,44393,1,28749.75
Refrigerator,Godrej,3,13.5,Moderate,14.0,1,39813,3,12512.66
TV,LG,5,11.5,Heavy,12.2,1,175481,3,52931.97
Refrigerator,Bosch,5,8.6,Moderate,9.5,5,60435,3,41350.26
Washing Machine,IFB,1,15.0,Heavy,14.899999999999999,1,52130,3,16653.61
Refrigerator,Bosch,5,8.5,Light,9.5,3,35955,6,9272.61
TV,TCL,3,11.1,Light,11.7,1,126578,8,16011.58
Smartwatch,Noise,3,3.1,Moderate,3.6,3,22252,7,500.0
Tablet,Huawei,2,6.0,Light,6.4,3,19019,10,500.0
Smartwatch,Boat,5,4.3,Light,5.3,5,6728,8,500.0
Tablet,Lenovo,2,6.0,Moderate,6.300000000000001,2,49468,2,18570.13
Refrigerator,Godrej,3,10.2,Moderate,10.7,3,49204,7,11910.13
Laptop,HP,4,4.1,Moderate,4.8,5,133694,4,22282.33
Washing Machine,Samsung,2,8.9,Heavy,9.0,5,52624,5,23388.44
Washing Machine,Samsung,3,12.8,Heavy,13.1,4,34611,1,27173.6
Laptop,Asus,4,4.3,Heavy,4.8,4,61630,5,500.0
Laptop,Apple,1,5.9,Light,6.1000000000000005,1,73337,4,10098.87
Refrigerator,LG,4,9.7,Moderate,10.4,1,53888,10,829.05
Laptop,Dell,2,6.2,Heavy,6.300000000000001,2,51603,4,10361.55
Smartwatch,Boat,4,3.9,Heavy,4.4,2,10187,5,500.0
Refrigerator,Godrej,5,11.6,Moderate,12.5,4,69769,10,11860.73
Smartphone,Vivo,2,2.6,Light,3.0,4,32876,4,500.0
Smartphone,Apple,2,3.6,Light,4.0,5,63236,8,500.0
TV,OnePlus,5,15.0,Moderate,15.9,1,112741,6,28078.89
Smartphone,Realme,4,4.8,Moderate,5.5,1,34445,10,500.0
Smartwatch,Apple,1,4.9,Heavy,4.800000000000001,1,21745,3,3261.75
Smartwatch,Boat,1,2.2,Light,2.4000000000000004,3,31891,1,13022.16
TV,Sony,5,11.2,Moderate,12.1,3,97120,2,56746.98
Smartwatch,Boat,4,4.6,Moderate,5.3,5,21297,1,17278.7
Laptop,HP,1,3.9,Moderate,3.9999999999999996,2,149287,8,500.0
Laptop,Lenovo,2,5.9,Light,6.300000000000001,1,142762,6,2719.28
Tablet,Huawei,4,5.7,Heavy,6.2,4,15193,8,500.0
Washing Machine,Whirlpool,2,13.5,Heavy,13.6,2,29640,10,4315.24
Smartwatch,Apple,3,3.1,Moderate,3.6,1,38262,5,500.0
Smartwatch,Boat,3,2.6,Light,3.2,5,22753,2,8532.38
Tablet,Apple,2,4.1,Light,4.5,2,50034,7,500.0
TV,LG,5,10.8,Light,11.8,1,156279,5,36023.63
Tablet,Samsung,5,4.6,Heavy,5.3,4,15979,4,3331.47
Smartwatch,Amazfit,5,3.7,Light,4.7,3,49115,3,12435.5
TV,Samsung,5,8.3,Heavy,9.0,1,182642,8,8117.42
Smartphone,Samsung,2,3.8,Light,4.2,5,53977,2,28273.67
TV,Samsung,4,13.1,Heavy,13.6,1,32007,1,11861.42
Laptop,Acer,2,6.6,Moderate,6.9,2,130982,4,30277.72
Refrigerator,Bosch,5,11.2,Heavy,11.899999999999999,4,39325,1,30617.32
Smartwatch,Amazfit,3,3.4,Light,4.0,2,8979,5,500.0
Smartphone,OnePlus,3,5.0,Light,5.6,5,53724,4,15349.71
Washing Machine,IFB,4,14.4,Light,15.200000000000001,5,32173,6,19473.13
Refrigerator,Whirlpool,1,11.2,Light,11.399999999999999,5,50969,2,42027.07
Washing Machine,Samsung,1,11.5,Light,11.7,1,37994,4,10001.84
Laptop,HP,4,4.2,Light,5.0,4,142875,6,500.0
Smartphone,Apple,5,4.7,Heavy,5.4,4,54640,8,500.0
Tablet,Huawei,1,5.0,Heavy,4.9,3,24631,7,500.0
TV,TCL,1,13.3,Heavy,13.2,2,75215,6,22564.5
Washing Machine,Bosch,3,9.4,Moderate,9.9,4,59226,5,24916.8
Smartphone,Apple,1,3.2,Heavy,3.1000000000000005,3,44986,5,500.0
Refrigerator,Whirlpool,4,13.0,Moderate,13.700000000000001,2,63863,8,14613.91
Smartwatch,Amazfit,2,4.9,Moderate,5.200000000000001,3,44746,3,13251.7
TV,Sony,1,8.9,Light,9.1,4,85305,10,500.0
Smartphone,Xiaomi,2,2.9,Heavy,3.0,2,48342,4,500.0
Laptop,Acer,3,4.9,Light,5.5,3,93700,2,41739.09
Washing Machine,Whirlpool,2,12.9,Moderate,13.200000000000001,2,55668,5,19019.9
Refrigerator,Whirlpool,3,10.3,Moderate,10.8,3,32009,2,18256.99
Laptop,HP,5,4.8,Heavy,5.5,3,57712,6,500.0
Tablet,Lenovo,2,4.3,Heavy,4.4,3,65383,8,500.0
Tablet,Apple,2,6.6,Heavy,6.7,1,32616,7,500.0
Tablet,Huawei,1,5.3,Heavy,5.2,5,26048,8,500.0
Laptop,Lenovo,1,4.1,Heavy,4.0,4,109582,1,69858.52
Tablet,Huawei,4,6.6,Moderate,7.3,3,45303,2,23023.85
Refrigerator,Samsung,5,11.1,Heavy,11.799999999999999,3,38766,6,13338.13
Smartwatch,Noise,1,3.3,Heavy,3.2,4,41185,7,500.0
Tablet,Samsung,1,5.2,Light,5.4,5,14834,10,500.0
TV,TCL,4,12.3,Moderate,13.000000000000002,3,154094,7,49784.22
Smartwatch,Boat,4,3.1,Moderate,3.8000000000000003,2,12640,4,500.0
Smartphone,Samsung,4,2.7,Light,3.5,5,74086,1,52918.57
Washing Machine,Bosch,4,10.1,Heavy,10.6,1,17355,5,3667.47
Smartphone,Xiaomi,5,2.3,Heavy,3.0,1,98697,7,500.0
Washing Machine,Bosch,3,8.2,Moderate,8.7,4,27024,4,12409.3
Refrigerator,Bosch,2,12.1,Moderate,12.4,1,45358,5,10827.39
Smartwatch,Apple,3,2.4,Light,3.0,4,35551,8,500.0
Smartwatch,Noise,5,3.3,Light,4.3,5,21532,8,500.0
TV,Sony,4,8.2,Heavy,8.7,3,15342,5,4567.33
Laptop,Apple,5,6.1,Heavy,6.8,1,93639,9,500.0
Smartwatch,Samsung,1,2.3,Light,2.5,2,19681,6,500.0
Washing Machine,LG,3,10.2,Heavy,10.499999999999998,4,15944,8,3226.76
Smartwatch,Apple,4,4.1,Light,4.8999999999999995,5,10613,4,1949.33
Smartphone,OnePlus,2,4.0,Moderate,4.300000000000001,2,35144,8,500.0
Refrigerator,Godrej,2,11.4,Heavy,11.5,2,78187,2,35524.09
Smartphone,Apple,4,2.2,Light,3.0,4,20889,1,11837.1
Tablet,Huawei,2,5.8,Light,6.2,5,18032,4,6398.45
Washing Machine,Whirlpool,3,14.9,Heavy,15.2,2,39483,10,7429.04
Laptop,Acer,2,4.3,Light,4.7,5,80922,1,63704.55
Smartwatch,Boat,4,4.9,Heavy,5.4,3,36109,5,1872.32
Smartphone,Samsung,3,2.8,Moderate,3.3,2,63808,7,500.0
Washing Machine,LG,3,11.7,Light,12.299999999999999,2,21453,2,9880.59
Laptop,Lenovo,2,5.3,Heavy,5.4,2,93435,9,500.0
Refrigerator,Samsung,5,9.9,Heavy,10.6,1,33874,8,3323.49
Tablet,Lenovo,4,5.4,Heavy,5.9,4,77880,9,500.0
Laptop,Apple,2,4.5,Light,4.9,2,124390,7,500.0
Tablet,Samsung,5,4.0,Light,5.0,2,21667,1,9533.48
Smartphone,Realme,3,4.1,Moderate,4.6,4,115124,1,76582.49
Washing Machine,Samsung,2,13.8,Moderate,14.100000000000001,3,18150,10,3694.36
Laptop,Apple,1,5.4,Light,5.6000000000000005,2,83248,9,500.0
Smartphone,Samsung,1,4.2,Heavy,4.1000000000000005,5,55120,1,41676.1
TV,Samsung,5,8.9,Heavy,9.6,4,164487,5,66994.18
Smartwatch,Noise,5,3.9,Moderate,4.800000000000001,3,19234,2,7853.88
Smartwatch,Noise,4,4.6,Moderate,5.3,4,11898,4,2480.62
Refrigerator,LG,1,10.5,Heavy,10.399999999999999,3,30029,6,8893.2
Laptop,Dell,3,6.1,Light,6.699999999999999,4,64979,3,30501.34
Smartwatch,Samsung,4,3.8,Heavy,4.3,2,30695,7,500.0
Smartwatch,Boat,3,2.7,Moderate,3.2,3,44663,5,500.0
Refrigerator,Bosch,2,14.6,Heavy,14.7,4,47897,5,26864.68
Smartwatch,Apple,3,2.2,Light,2.8000000000000003,4,39106,2,9497.17
Washing Machine,LG,3,14.8,Moderate,15.3,4,54056,4,33935.16
Smartwatch,Noise,1,4.1,Light,4.3,2,19874,2,5846.65
Smartphone,Realme,5,4.9,Heavy,5.6000000000000005,4,57292,10,500.0
TV,TCL,5,12.2,Moderate,13.1,4,41914,8,13870.01
Tablet,Samsung,3,4.5,Moderate,5.0,4,14925,7,500.0
TV,Sony,5,10.2,Heavy,10.899999999999999,3,41442,8,7718.1
Smartwatch,Amazfit,1,2.0,Heavy,1.9000000000000001,2,7215,1,1879.7
Tablet,Apple,4,5.4,Light,6.2,5,68493,9,500.0
TV,LG,4,8.8,Light,9.600000000000001,2,115903,1,57106.37
Washing Machine,Whirlpool,5,9.7,Heavy,10.399999999999999,3,55101,9,5192.21
Tablet,Apple,3,4.7,Moderate,5.200000000000001,4,46574,7,500.0
Refrigerator,LG,2,10.9,Moderate,11.200000000000001,1,37241,5,8246.22
Smartphone,Realme,5,2.6,Moderate,3.5,4,32558,2,11860.41
Tablet,Lenovo,4,5.3,Heavy,5.8,4,40324,6,500.0
TV,LG,4,13.4,Heavy,13.9,3,162121,4,80827.23
Smartwatch,Amazfit,3,4.7,Moderate,5.200000000000001,5,31305,8,500.0
Washing Machine,IFB,3,8.2,Heavy,8.499999999999998,2,40375,8,1306.25
Laptop,Lenovo,1,4.0,Light,4.2,3,116057,3,23211.4
Refrigerator,Godrej,5,8.0,Heavy,8.7,2,32014,8,1416.71
Tablet,Apple,3,4.9,Moderate,5.4,4,13842,10,500.0
Laptop,Asus,2,4.5,Moderate,4.800000000000001,3,46950,3,12324.38
Refrigerator,Bosch,4,13.0,Moderate,13.700000000000001,3,36799,8,10717.37
Refrigerator,Godrej,2,9.4,Heavy,9.5,3,44790,7,8250.79
TV,TCL,4,13.7,Light,14.5,2,85079,2,40339.18
TV,LG,4,9.8,Moderate,10.500000000000002,1,73765,7,9835.33
Tablet,Samsung,2,6.8,Heavy,6.9,4,74706,3,35891.36
Smartphone,Apple,3,3.4,Moderate,3.9,1,74733,9,500.0
TV,OnePlus,3,9.1,Light,9.7,4,120028,6,38916.29
Washing Machine,IFB,4,8.6,Moderate,9.3,4,32734,5,12864.81
Smartwatch,Amazfit,3,4.5,Light,5.1,2,36236,10,500.0
Laptop,HP,5,4.9,Light,5.9,5,97803,8,500.0
Laptop,Asus,5,6.4,Moderate,7.300000000000001,1,101447,1,35020.06
Smartwatch,Apple,4,3.2,Light,4.0,5,47614,2,23807.0
Washing Machine,LG,2,8.7,Moderate,9.0,3,27349,8,2127.14
Smartphone,Vivo,2,4.0,Light,4.4,4,14991,10,500.0
Tablet,Apple,4,5.4,Heavy,5.9,4,63767,9,500.0
Smartphone,OnePlus,1,4.3,Light,4.5,4,54479,4,5145.24
Laptop,Apple,5,4.5,Heavy,5.2,5,135349,7,500.0
Smartwatch,Noise,3,4.3,Moderate,4.800000000000001,2,45900,2,14726.25
Refrigerator,Samsung,1,13.9,Moderate,14.0,3,36751,8,11025.3
Smartphone,Xiaomi,4,2.5,Heavy,3.0,1,37410,6,500.0
Smartphone,Apple,3,4.5,Light,5.1,2,117175,2,39173.21
Smartphone,Vivo,5,2.2,Heavy,2.9000000000000004,3,59708,4,500.0
Laptop,Asus,5,4.2,Moderate,5.1000000000000005,1,117810,6,500.0
Tablet,Lenovo,1,3.7,Heavy,3.6000000000000005,2,38412,8,500.0
Washing Machine,Whirlpool,5,14.1,Moderate,15.0,3,43151,10,10068.57
TV,Samsung,1,9.0,Heavy,8.899999999999999,3,120924,9,500.0
Smartwatch,Apple,2,4.1,Heavy,4.2,3,28276,9,500.0
Washing Machine,Bosch,4,14.8,Heavy,15.3,3,23824,3,13406.84
Smartwatch,Amazfit,2,2.1,Heavy,2.2,1,45548,6,500.0
Washing Machine,IFB,1,9.4,Light,9.6,2,31231,7,4652.12
Smartwatch,Boat,2,2.3,Light,2.6999999999999997,2,39962,5,500.0
Smartwatch,Apple,3,2.1,Light,2.7,1,37016,9,500.0
Washing Machine,IFB,2,14.1,Heavy,14.2,1,33080,7,6709.18
Smartwatch,Boat,1,2.8,Moderate,2.9,5,7699,5,500.0
Washing Machine,Bosch,2,8.2,Light,8.6,2,30737,5,7076.66
TV,TCL,4,10.0,Heavy,10.5,4,80748,10,3268.37
Smartphone,Realme,3,4.5,Heavy,4.8,2,10975,7,500.0
Washing Machine,Whirlpool,4,9.9,Light,10.700000000000001,2,55132,7,10485.39
Smartphone,OnePlus,2,3.3,Light,3.6999999999999997,2,37328,8,500.0
Refrigerator,Samsung,1,13.9,Light,14.1,2,57553,1,29409.17
Washing Machine,Whirlpool,5,14.9,Light,15.9,2,54073,8,14776.55
Washing Machine,Whirlpool,5,12.0,Heavy,12.7,5,45735,2,38532.64
Tablet,Samsung,2,5.9,Moderate,6.200000000000001,5,75538,10,500.0
Smartwatch,Noise,3,4.7,Light,5.300000000000001,3,33678,3,10230.49
Washing Machine,Whirlpool,1,12.5,Heavy,12.399999999999999,4,19401,10,3191.78
Smartphone,Apple,4,4.0,Moderate,4.7,2,98929,2,31257.35
Smartwatch,Amazfit,3,3.1,Light,3.7,4,25812,6,500.0
Washing Machine,Samsung,4,14.8,Light,15.600000000000001,5,43107,1,40343.73
Laptop,HP,3,7.0,Heavy,7.3,5,72659,3,42799.14
TV,Sony,4,12.7,Light,13.5,1,23099,10,2395.45
Washing Machine,Bosch,3,9.4,Moderate,9.9,1,57813,4,13781.68
Smartwatch,Samsung,3,3.3,Heavy,3.6,3,29241,6,500.0
Tablet,Lenovo,2,6.5,Heavy,6.6000000000000005,2,66737,4,14459.68
Tablet,Apple,5,6.8,Heavy,7.5,4,35107,6,5968.19
Laptop,Asus,1,6.0,Light,6.2,2,95730,10,500.0
Washing Machine,Bosch,4,10.2,Moderate,10.9,3,23505,6,7396.53
TV,Sony,5,10.1,Heavy,10.799999999999999,4,176888,4,94667.84
Tablet,Apple,2,5.3,Light,5.7,1,72949,5,3583.46
Smartphone,Samsung,3,5.0,Moderate,5.5,1,17330,1,5671.64
Refrigerator,Godrej,5,10.8,Moderate,11.700000000000001,2,53327,7,11782.08
Smartphone,Samsung,5,2.5,Moderate,3.4,4,43366,10,500.0
Tablet,Lenovo,4,5.4,Moderate,6.1000000000000005,2,46184,10,500.0
Laptop,Lenovo,1,6.3,Heavy,6.2,4,141471,5,23274.26
Refrigerator,Whirlpool,3,14.0,Light,14.6,4,61391,8,23589.28
Refrigerator,Whirlpool,2,13.2,Heavy,13.299999999999999,3,70455,5,30777.71
Smartphone,Vivo,4,4.0,Moderate,4.7,4,94861,9,500.0
TV,OnePlus,3,9.2,Light,9.799999999999999,3,161010,6,43702.71
Smartwatch,Amazfit,4,3.5,Light,4.3,3,42402,9,500.0
Washing Machine,Whirlpool,5,14.1,Light,15.1,4,40709,8,16270.12
Smartphone,Realme,4,4.4,Light,5.2,1,114466,4,10566.09
Smartphone,Samsung,2,4.9,Heavy,5.000000000000001,4,40740,9,500.0
Smartwatch,Noise,5,3.2,Light,4.2,1,11860,8,500.0
Tablet,Samsung,3,5.9,Heavy,6.2,3,43903,5,5948.15
Smartphone,Realme,5,3.1,Heavy,3.8,4,26361,9,500.0
TV,Sony,2,11.4,Light,11.8,4,174220,10,22589.54
Tablet,Samsung,2,6.7,Light,7.1000000000000005,3,21703,7,500.0
Laptop,Dell,4,6.8,Heavy,7.3,2,148966,3,48260.9
Tablet,Apple,1,4.3,Light,4.5,1,19107,10,500.0
Washing Machine,Bosch,4,9.8,Light,10.600000000000001,2,57712,4,19763.64
TV,Samsung,3,13.4,Heavy,13.7,1,76510,6,17200.79
Tablet,Huawei,5,4.7,Moderate,5.6000000000000005,3,50794,7,500.0
Tablet,Apple,4,3.8,Moderate,4.5,3,50557,2,19661.06
TV,OnePlus,2,13.9,Moderate,14.200000000000001,3,103814,2,62434.62
Smartphone,Samsung,5,3.3,Heavy,4.0,1,109117,4,500.0
Refrigerator,Bosch,4,11.8,Heavy,12.3,1,71998,9,7726.61
Tablet,Lenovo,4,3.8,Moderate,4.5,4,26611,1,17592.83
Smartwatch,Boat,3,2.2,Moderate,2.7,1,15475,4,500.0
Washing Machine,Bosch,3,11.3,Heavy,11.6,1,59261,5,13486.99
Refrigerator,Whirlpool,5,12.4,Light,13.4,1,68569,7,13099.75
Refrigerator,Samsung,1,13.2,Heavy,13.099999999999998,4,73390,8,24285.93
Refrigerator,Bosch,4,13.8,Moderate,14.500000000000002,1,63174,5,16555.94
Smartwatch,Amazfit,2,2.9,Moderate,3.1999999999999997,2,24547,3,843.8
Smartwatch,Samsung,1,2.9,Moderate,3.0,5,36335,4,500.0
Laptop,HP,4,6.3,Light,7.1,2,67953,4,16318.29
Smartphone,Samsung,2,4.3,Moderate,4.6000000000000005,2,66886,2,20792.82
Refrigerator,Whirlpool,2,8.4,Moderate,8.700000000000001,3,78471,4,29674.67
TV,OnePlus,4,13.3,Heavy,13.8,4,188386,5,102110.67
Tablet,Apple,2,5.8,Heavy,5.9,2,65951,4,11681.15
TV,OnePlus,2,8.8,Moderate,9.100000000000001,4,46917,6,13585.31
Laptop,Acer,4,4.3,Heavy,4.8,5,126591,3,47471.62
Laptop,Asus,3,6.6,Light,7.199999999999999,2,62653,6,5743.19
TV,Samsung,4,8.9,Light,9.700000000000001,1,72542,10,500.0
Smartphone,Apple,4,2.5,Heavy,3.0,5,42759,3,500.0
Refrigerator,Samsung,4,13.3,Light,14.100000000000001,3,66403,9,16812.67
Washing Machine,Whirlpool,4,14.1,Light,14.9,5,56510,6,33754.3
TV,LG,2,9.9,Heavy,10.0,4,131824,5,56025.2
Smartwatch,Amazfit,2,3.6,Moderate,3.9,1,9313,10,500.0
Smartwatch,Apple,4,2.9,Heavy,3.4000000000000004,3,16032,9,500.0
Refrigerator,Whirlpool,2,14.8,Light,15.200000000000001,4,54162,4,33922.52
Tablet,Samsung,1,6.6,Heavy,6.5,2,70773,3,20959.7
Laptop,Asus,3,5.1,Moderate,5.6,1,123731,5,5302.76
Smartphone,Vivo,5,2.7,Heavy,3.4000000000000004,2,109735,5,500.0
